	title	text	link
10	piazza-del-mercato-a-napoli	“Pagina principale” del sito Ascolta la narrazione dell’articolo: La città di Napoli è una stratificazione di epoche, culture e storie, e Piazza del Mercato rappresenta uno dei suoi palcoscenici più emblematici. Situata nel quartiere Pendino, a due passi dalla Basilica del Carmine Maggiore, questa piazza non è solo uno spazio fisico, ma un crocevia di memorie, tragedie e rivoluzioni che hanno scolpito l’identità della città. Dal Campo del Moricino al Foro Magno In origine, la piazza era un semplice spiazzo fuori dal perimetro urbano, conosciuto come Campo del Moricino, così chiamato per la sua vicinanza alle mura cittadine. Fu Carlo I d’Angiò, nel 1270, a trasformarla in un grande mercato cittadino, spostando il fulcro commerciale da Piazza San Gaetano, l’antico foro greco-romano, a questa zona extra-moenia. Da quel momento, Piazza del Mercato diventò uno snodo vitale per i commerci tra Napoli e le principali città europee, favorendo lo sviluppo urbanistico della fascia costiera. Teatro di Rivoluzioni e Esecuzioni Ma Piazza del Mercato non fu solo un centro di scambi economici; essa divenne anche un simbolo di giustizia, ribellione e dolore. Dal 1268 al 1800, ospitò le esecuzioni capitali di figure storiche come Corradino di Svevia, giovane sovrano ghigliottinato a soli sedici anni, e Luisa Sanfelice, eroina della Repubblica Napoletana. È qui che, nel 1647, scoppiò la rivoluzione di Masaniello. Tommaso Aniello d’Amalfi, meglio noto come Masaniello, infiammò le folle contro le imposizioni fiscali spagnole, trasformando la piazza nel cuore pulsante della rivolta. Una lapide del 1997 ricorda ancora oggi la casa natale di Masaniello, a pochi passi dalla piazza, con un’epigrafe che incide nella pietra la memoria di uno dei suoi figli più audaci. Tra Fiamme e Rinascita La storia della piazza non fu priva di tragedie. Nel 1781, un incendio devastò le botteghe di legno che popolavano il suo perimetro, distruggendo anche le chiese di Santa Croce e Purgatorio. Fu Ferdinando IV di Borbone a volerne la ricostruzione, affidando il progetto a Francesco Sicuro. L’architetto realizzò un’esedra monumentale e una nuova chiesa, dando alla piazza un volto più ordinato e monumentale. Declino  Nel Novecento, Piazza del Mercato subì le ferite dei bombardamenti della Seconda Guerra Mondiale, che distrussero gran parte degli edifici circostanti. Gli anni della ricostruzione portarono con sé nuove sfide: nel 1958 venne costruito il Palazzo Ottieri, un mastodontico edificio che spezzò il legame visivo tra la piazza e il vicino Largo del Carmine, relegandola a uno spazio marginale. Il declino si accentuò con l’apertura del CIS di Nola nel 1986, che spinse molti commercianti a trasferirsi fuori città. L’antico cuore commerciale di Napoli si trasformò lentamente in un parcheggio a cielo aperto, vittima di atti di vandalismo e dell’indifferenza urbana.	https://napolineiparticolari.altervista.org/le-vie-del-vomero-in-eta-romana/
11	chiesa-di-san-giuseppe-a-chiaia	“Pagina principale” del sito Ascolta la narrazione dell’articolo: Situata nel cuore dell’elegante Riviera di Chiaia, la Chiesa di San Giuseppe a Chiaia rappresenta un esempio straordinario di architettura barocca e un luogo carico di storia. Originariamente concepita come cappella dal gesuita Flaminio Magnati, la sua trasformazione e il suo ampliamento hanno seguito il corso dei secoli, legandosi indissolubilmente al tessuto culturale e artistico di Napoli. Le origini!La Chiesa di San Giuseppe a Chiaia nasce come una cappella fondata dal gesuita Flaminio Magnati, con l’intento di creare un luogo di riposo per i malati della congrega. Tuttavia, la struttura cambiò presto funzione, diventando un noviziato per la comunità gesuita. Tra il 1666 e il 1673, l’edificio fu ampliato grazie all’intervento di Tommaso Carrere, un noto architetto dell’epoca. Il XVIII secolo portò nuovi cambiamenti: con la cacciata dei Gesuiti, la struttura fu trasformata in una scuola nautica. Successivamente, nel 1817, Ferdinando I istituì un ospizio per ciechi, denominato “Casa di San Giuseppe e Lucia”. La chiesa, nella forma che conosciamo oggi, fu resa possibile grazie alle generose donazioni private durante la seconda metà del Seicento. Architettura e decorazioni interne!L’interno della chiesa rappresenta un gioiello dell’arte barocca, con opere di maestri come Luca Giordano, Nicola Malinconico e molti altri. Alcune delle principali opere da ammirare:Luca Giordano: “Visione di Sant’Ignazio”, “San Francesco Borgia” e “San Francesco Saverio”.Nicola Malinconico: “Sant’Anna, San Gioacchino e la Vergine Bambina”.Domenico Di Marino: “San Luigi Gonzaga riceve il bambino dalla Vergine”.Giacomo Farelli: “Morte di San Giuseppe” e “Fuga in Egitto”.Francesco Di Maria: “San Giuseppe con il Bambin Gesù” (dietro l’altare maggiore) e “Sant’Anna con la Vergine Bambina” (in sacrestia). Altri artisti come Antonio Sarnelli, Carlo Mercurio e Biagio Molinaro hanno arricchito la chiesa con opere straordinarie, rendendo ogni angolo un tesoro da scoprire. Il Monumento a Lord Henry Edward Fox HollandUn elemento di particolare interesse è il monumento funebre realizzato da Tommaso Solari in onore di Lord Henry Edward Fox Holland. Situato nella Cappella Holland, rappresenta un’importante testimonianza dell’influenza internazionale sulla chiesa e sul quartiere di Chiaia. La Chiesa di San Giuseppe a Chiaia non è solo un luogo di culto, ma anche un simbolo della ricca storia e dell’arte di Napoli. Le sue trasformazioni nel tempo e le straordinarie opere d’arte che custodisce la rendono una tappa obbligata per chi desidera immergersi nel patrimonio storico e culturale della città. Una visita a questa chiesa è un viaggio indietro nel tempo, tra fede e bellezza artistica.	https://napolineiparticolari.altervista.org/piazza-del-mercato-a-napoli/
12	gradini-nobile	“Home” principale del sito Ascolta la narrazione dell’articolo: La Storia di un Edificio Storico a Napoli: Da Palazzo a Condominio Moderno Uno Sguardo al Passato La storia dell’edificio storico situato tra Via Crispi e Via Martucci a Napoli inizia agli inizi del XVII secolo.  Costruito originariamente come un grandioso palazzo suburbano per la nobile famiglia Orsini, rappresentava l’eleganza architettonica dell’epoca.  L’edificio appare nella veduta del Baratta del 1629, che ne immortala la magnificenza nel contesto della campagna napoletana. Nel 1647, alla morte della duchessa Felicia Maria Orsini, il palazzo cambiò destino. Fu donato ai religiosi di Santa Maria in Portico e trasformato in un noviziato.  Ancora nei primi decenni del XIX secolo, la struttura manteneva questa funzione, come documentato da una pianta disegnata da Antonio Niccolini nel 1817. La Trasformazione: Urbanistica Postunitaria L’unificazione italiana portò profonde trasformazioni a Napoli, ridisegnandone il paesaggio urbano. L’edificio venne coinvolto nelle opere di rinnovamento legate alla nascita del Rione Amedeo e del Parco Margherita. L’architetto Errico Folinea, secondo lo storico locale Aurelio De Rose, guidò i lavori di rifacimento, completati nel 1876, come indicato da un’incisione sul fermaportone di Via Crispi. Da Albergo a Condominio Dopo il restauro, l’edificio fu destinato ad albergo, inizialmente sotto la gestione di Giovanni Nobile e successivamente dell’imprenditore svizzero Alfred Hauser.  Tuttavia, agli inizi del XX secolo, iniziò a trasformarsi in un condominio privato.  Nonostante questa nuova destinazione, ospitò importanti istituzioni culturali, come la sede della Compagnia degli Illusi, presieduta onorariamente da Benedetto Croce.  Inoltre, accoglieva due sale cinematografiche: il “Cinema Amedeo” e l'”Ambasciatori”. Un Pezzo di Storia Contemporanea Tra le sue mura, visse Ferdinando Del Carretto di Novello, tre volte sindaco di Napoli. L’edificio, che oggi si erge come parte integrante del tessuto urbano moderno, racchiude secoli di storia, rappresentando un ponte tra il passato aristocratico di Napoli e il suo presente vivace e multiculturale.	https://napolineiparticolari.altervista.org/chiesa-di-san-giuseppe-a-chiaia/
13	il-mercato-della-pignasecca	“Home” principale del sito Ascolta la narrazione dell’articolo: Nel cuore di Napoli, tra vicoli stretti e palazzi dall’intonaco scrostato, sorge uno dei luoghi più iconici della città: il Mercato della Pignasecca.  Questo storico mercato all’aperto è un microcosmo di vita partenopea, un luogo dove il tempo sembra essersi fermato per custodire l’anima autentica di Napoli. Il nome “Pignasecca” affonda le sue radici in una leggenda antica, che parla di un pino rinsecchito rimasto solitario in una radura, quasi a simboleggiare la resilienza e la forza di questa terra.  Proprio qui, da secoli, si tiene il mercato che incarna il cuore pulsante della città.  Passeggiando tra le bancarelle, si è immediatamente travolti da un vortice di colori, profumi e suoni: il richiamo insistente degli ambulanti, il profumo del pesce fresco appena pescato, il fragrante aroma del pane caldo. Alla Pignasecca non si viene solo per fare acquisti, ma per vivere un’esperienza.  Le bancarelle di pesce, con le loro cassette traboccanti di frutti di mare e pesci argentati, sembrano piccoli teatri dove gli ambulanti si esibiscono con grida e battute per attirare l’attenzione.  Accanto, montagne di pomodorini del piennolo brillano come rubini, e i formaggi tradizionali, mozzarelle di bufala, provolone del Monaco, sono esposti con cura quasi reverenziale. Il vero tesoro della Pignasecca, però, è il cibo di strada.  Qui si può gustare la pizza fritta appena fatta, croccante fuori e morbida dentro, oppure addentare una sfogliatella calda, che si scioglie in bocca rivelando il suo ripieno dolce e speziato.  Il “cuoppo” di pesce fritto è un rito immancabile: piccoli anelli di calamari, alici e gamberetti avvolti in carta gialla, pronti per essere mangiati al volo. Attorno al mercato, le trattorie storiche e le rosticcerie accolgono i passanti con i profumi delle cucine napoletane.  Qui, un piatto di pasta e patate con provola o un ragù corposo non sono solo cibo, ma pezzi di una storia tramandata da generazioni. I mercatini di Napoli hanno una magia unica, e la Pignasecca è il loro emblema.  A differenza di altri luoghi, non si limitano a essere semplici spazi per il commercio: sono un’istituzione, una celebrazione quotidiana della vita, della cultura e della convivialità.  Ogni vicolo della città ospita un mercato diverso, ciascuno con la sua anima e le sue tradizioni. Da Porta Nolana, famosa per il pesce, a Poggioreale, noto per le sue occasioni e abbigliamento, ogni mercato racconta una storia diversa. Ma alla Pignasecca c’è qualcosa di speciale, un’atmosfera che avvolge e incanta.  Qui, tra il caos ordinato delle bancarelle, si respira il vero spirito di Napoli: la resilienza di una città che vive di passioni, che non si arrende mai e che sa celebrare la bellezza della vita in ogni piccolo gesto, persino nel vendere un’arancia o nel friggere una frittatina di pasta. Visitare la Pignasecca significa immergersi nella vita quotidiana dei napoletani, toccare con mano la loro energia, ascoltare le loro voci e assaporare il gusto unico di una città che non ha eguali.  È un viaggio nei sapori, nei colori e nell’anima più autentica di Napoli, un’esperienza che non si dimentica.  Clicca sulla foto per adattarla allo schermo	https://napolineiparticolari.altervista.org/gradini-nobile/
14	vico-paparelle-al-pendino	“Home” principale del sito Ascolta la narrazione dell’articolo: Nel medioevo era conosciuto come “vicus Danielis”, poi vico “Sant’Efulo”, vico “de Cicinis” ed infine vico “dei Grammatici” in onore di alcune famiglie nobiliari che iniziarono ad abitarci. Fu proprio una di queste famiglie, nel sedicesimo secolo, a dargli il nome che conserva ancora oggi. Si tratta della famiglia Paparo, di cui il più famoso esponente era Nando Paparo che fu uno dei fondatori del Pio Monte della Misericordia. Anche la figlia di Nando, Luisa Paparo, era predisposta ad utilizzare le fortune di famiglia per fare beneficenza: insieme a Giovanna Scorziata fondò l’oratorio del Sacro Tempio della Scorziata. Conclusasi l’amicizia con Giovanna, Luisa pensò bene di creare un secondo oratorio proprio nel vicolo dove abitava, ma, questa volta, solo per donne di ceto basso. Queste ragazze vennero subito definite dal popolo napoletano con l’appellativo di paparelle , poiché, appunto, beneficiavano dell’oratorio dei Paparo e la strada divenne per sempre il vico delle paparelle. Il vico oggi conduce alla chiesa di Santa Maria della Stella e, grazie alla sua bellezza caratteristica, ha attirato l’attenzione di poeti ed artisti come Salvatore di Giacomo, che lo definì “O vico de suspire”, e Ferdinando Russo, che gli dedicò l’omonima opera “O vico e Ppaparelle.”	https://napolineiparticolari.altervista.org/il-mercato-della-pignasecca/
15	i-presepi-della-chiesa-di-santa-marta	“Home” principale del sito Ascolta la lettura dell’articolo: Il presepe rappresenta un viaggio nella Napoli di fine Ottocento, intrecciando tradizione, arte e memoria storica.  Ogni dettaglio delle foto che state per vedere è ispirato alla vita quotidiana della città, dai vicoli animati ai luoghi simbolici come il Vicolo di Mezzocannone, Piazza Mercato e Santa Lucia.  Attraverso queste immagini, potrete immergervi nell’atmosfera dei quartieri popolari, dove la narrazione prende vita grazie alla cura artigianale dei dettagli e al richiamo alle opere di grandi artisti e scrittori napoletani.  Una celebrazione della cultura partenopea, capace di far rivivere storie, tradizioni e suggestioni del passato.” Clicca sulle immagini per adattarle allo schermo:	https://napolineiparticolari.altervista.org/vico-paparelle-al-pendino/
16	chiesa-di-s-maria-di-tutti-i-santi-al-borgo-di-santantonio-abate	“Pagina principale” del sito   Ascolta la narrazione dell’articolo: La chiesa di Tutti i Santi è una storica chiesa di Napoli ubicata in via Sant’Antonio Abate. Fu realizzata nel XV secolo, grazie alle elemosine del popolo che risiedeva nel borgo extramoenia, nei pressi di Porta Capuana. La struttura fu restaurata ampiamente nei secoli successivi e oggi è parte pittoresca del movimentato mercato popolare che si svolge tra le vie del Borgo Sant’Antonio (chiamato in napoletano Bùvero).	https://napolineiparticolari.altervista.org/i-presepi-della-chiesa-di-santa-marta/
17	pendino-santa-barbara	17/12/2024 “Home” principale del sito La carta Carafa del 1775, riporta questo percorso con la scritta: ”Pendino S. Barbara nella fine del quale giugnea nei tempi antichissimi il mare, per cui tutta quella parte della città che al di là si osserva coperta di edifici è dono del mare stesso“. Il termine “pendino” o “pennino” secondo il D’Ambra (1885) è un “napoletanesimo” della voce pendio. Santa Barbara era una chiesa di cui si ha notizia dal 1194 che stava probabilmente all’imbocco del percorso e che ora non esiste più. Questa antichissima scalinata dal centro dell’antica Neapolis, iniziava e inizia tuttora tra i “Banchi nuovi” e S. Maria la Nova, e permetteva di accedere direttamente al mare lì dove oggi esiste piazza della Borsa. Clicca sulle foto per adattarle allo schermo	https://napolineiparticolari.altervista.org/chiesa-di-s-maria-di-tutti-i-santi-al-borgo-di-santantonio-abate/
18	chiesa-di-san-pietro-ad-aram-napoli	“Pagina principale” del sito Ascolta la narrazione dell’articolo: La Chiesa di San Pietro ad Aram rappresenta uno dei luoghi più affascinanti e ricchi di storia del centro storico di Napoli, un punto di incontro tra fede, tradizione e archeologia.  Secondo la leggenda, questa basilica sorge sul luogo dove San Pietro, durante il suo passaggio nella città, pregò davanti a un altare che oggi è noto come l’Ara Petri.  Questo evento la consacra come uno dei luoghi più sacri e venerati dai fedeli napoletani. Un privilegio unico per Napoli Grazie alla sua rilevanza spirituale e storica, nel XVI secolo Papa Clemente VII concesse alla chiesa un privilegio straordinario: la possibilità di celebrare il giubileo un anno dopo quello ufficiale di Roma.  Questa decisione aveva lo scopo di evitare sovraffollamenti nella capitale pontificia e di risparmiare ai napoletani il lungo e disagevole viaggio verso Roma.  I post-giubilei si tennero nel 1526, nel 1551 e nel 1576, ma il privilegio fu revocato nel XVII secolo da Papa Clemente VIII, interrompendo questa particolare tradizione. Il battesimo dei primi santi napoletani La tradizione narra che proprio in questo luogo San Pietro abbia battezzato i primi convertiti al cristianesimo a Napoli: Santa Candida e Sant’Aspreno, figure che segnarono l’inizio della cristianità nella città.  Questo legame con l’apostolo rende la chiesa una testimonianza vivente della diffusione del cristianesimo nel Meridione d’Italia. Le trasformazioni della città e della chiesa Nel corso dei secoli, l’area intorno alla chiesa subì importanti trasformazioni urbanistiche. Verso la fine dell’Ottocento, con l’apertura del moderno Corso Umberto I e della vicina Piazza Mancini, vennero demoliti i due antichi chiostri che affiancavano la basilica.  Alcuni elementi architettonici, come colonne e capitelli, furono preservati e trasferiti presso la Chiesa di Sant’Aspreno, oggi inglobata nel Palazzo della Borsa a Piazza Bovio, dove sono tuttora visibili. Un tesoro paleocristiano e le catacombe La chiesa custodisce al suo interno una cripta che, grazie ai restauri del 1930, si è rivelata essere una vera e propria chiesa paleocristiana.  Questo suggestivo spazio sotterraneo, articolato in tre navate sorrette da colonne monolitiche di marmo, ha riportato alla luce anche delle catacombe.  Qui si pratica ancora oggi un particolare culto delle anime del purgatorio, simile a quello noto nel Cimitero delle Fontanelle, rafforzando così il legame tra la devozione popolare e il mistero della morte. La Chiesa di San Pietro ad Aram non è solo un luogo di culto, ma anche una stratificazione di storie, tradizioni e trasformazioni che riflettono l’anima multiforme della città di Napoli.  La sua rilevanza spirituale, storica e archeologica ne fa un luogo imprescindibile per chi desidera immergersi nelle radici più profonde della cultura partenopea.  Clicca sulle immagini per adattarle allo schermo	https://napolineiparticolari.altervista.org/pendino-santa-barbara/
19	i-leoni-dei-martiri-napoletani	“Pagina principale” del sito Ascolta la narrazione dell’articolo: Il monumento posto al centro della piazza omonima al centro delle vie più aristocratiche come piazza della Vittoria, Riviera di Chiaia, via dei Mille e via Chiaia, è costituito da una colonna che già esisteva nel periodo borbonico, quando la piazza prendeva il nome di piazza della Pace. Sulla sommità si erge una statua di Emanuele Caggiano che simboleggia la “virtù dei martiri” e che sostituì la precedente statua della Madonna della Pace voluta dai reali borbonici. Alla base vi sono quattro leoni ognuno dei quali rappresenta martiri napoletani di diverso periodo storico: Proprio alle spalle del leone dedicato ai caduti relativi all’unità d’Italia, è posta una targa che recita queste parole: «Alla gloriosa memoria dei cittadini napoletani checaduti nelle pugne o sul patibolorivendicarono al popolo la libertà di proclamare con patto solenne ed eternoil plebiscito del XXI ottobre MDCCCLXIl Municipio Consacra» Clicca sulla foto per adattarla allo schermo	https://napolineiparticolari.altervista.org/chiesa-di-san-pietro-ad-aram-napoli/
20	la-scomparsa-de-larcipelago-cilentano	“Pagina principale” del sito   Ascolta la narrazione dell’articolo: Strabone, grande sapiente greco dell’epoca di Augusto, ci ha lasciato una testimonianza preziosa nella sua opera “Geografia”. Grazie a lui conosciamo molti dettagli del mondo antico, e tra questi c’è un enigma affascinante: le due isole scomparse di fronte al promontorio di Palinuro, lungo la costa campana. Strabone le descrive come le Enotridi, due isole con ormeggi sicuri, situate proprio di fronte alla città di Elea, la moderna Velia. Anche Plinio il Vecchio, nella sua Storia Naturale, ne parla, chiamandole Isacia e Pontia. Ma oggi, se ci affacciamo da quella costa, non vediamo traccia di queste isole. Una teoria suggerisce che il materiale portato dai fiumi della zona abbia fatto avanzare la costa, inghiottendo le isole. È successo altrove, come al porto di Ostia, che oggi si trova lontano dal mare. Ma vicino a Velia non ci sono rilievi sommersi che suggeriscano l’esistenza di vecchie isole, e le alte coste circostanti rendono questa spiegazione poco convincente. Un’altra possibilità è che il livello del mare si sia abbassato a causa di movimenti tettonici, ma i cambiamenti di questo tipo sono lenti e difficili da osservare in tempi storici. E poi c’è una coincidenza intrigante. Nel Tirreno si trova un grande vulcano sottomarino chiamato Palinuro, proprio come il promontorio. Le sue due cime principali oggi si trovano a circa 70 metri sotto il livello del mare, potrebbero un tempo essere state emerse, formando le isole descritte da Strabone e Plinio? Non sarebbe la prima volta che accade qualcosa di simile. Nel 1538, nei Campi Flegrei, il suolo si sollevò e in pochi giorni, nacque il Monte Nuovo, un vulcano alto 133 metri. Oppure pensiamo all’isola Ferdinandea, emersa nel 1831 nel Canale di Sicilia. Questo vulcano sottomarino divenne un’isola alta 65 metri, ma scomparve sotto le onde dopo pochi mesi. Questi fenomeni ci mostrano quanto sia dinamica la terra sotto il mare, e rafforzano l’ipotesi che le isole Enotridi fossero cime vulcaniche temporaneamente emerse. Le due isole di Strabone e Plinio potrebbero giacere ancora lì, sotto le onde, parte di un paesaggio in continuo mutamento. Forse un giorno la scienza confermerà questa ipotesi, dimostrando che la terra e il mare (non sono mai statici, ma sempre in movimento.	https://napolineiparticolari.altervista.org/i-leoni-dei-martiri-napoletani/
